account_id,district_id,frequency,date
255,68,ONCE A MONTH,1996-11-03 00:00:00
2193,44,ONCE A MONTH,1996-11-03 00:00:00
9455,73,ONCE A MONTH,1996-11-03 00:00:00
2130,46,ONCE A MONTH,1996-11-04 00:00:00
714,23,ONCE A MONTH,1996-11-04 00:00:00
3615,46,ONCE A MONTH,1996-11-05 00:00:00
1324,42,ONCE A MONTH,1996-11-05 00:00:00
431,18,ONCE A MONTH,1996-11-05 00:00:00
11328,54,ONCE A MONTH,1996-11-05 00:00:00
3626,51,ONCE A MONTH,1996-11-05 00:00:00
1899,26,ONCE A MONTH,1996-11-05 00:00:00
91,17,ONCE A MONTH,1996-11-06 00:00:00
4753,1,ONCE A MONTH,1996-11-07 00:00:00
9528,19,ONCE A MONTH,1996-11-07 00:00:00
9333,36,ONCE A MONTH,1996-11-08 00:00:00
2107,70,ONCE A MONTH,1996-11-09 00:00:00
3224,55,ONCE A MONTH,1996-11-10 00:00:00
829,59,ONCE A MONTH,1996-11-10 00:00:00
511,14,ONCE A MONTH,1996-11-10 00:00:00
3560,57,ONCE A MONTH,1996-11-10 00:00:00
1555,34,ONCE A MONTH,1996-11-10 00:00:00
2160,72,ONCE A MONTH,1996-11-10 00:00:00
4383,73,ONCE A MONTH,1996-11-10 00:00:00
2517,55,AFTER DEAL,1996-11-10 00:00:00
3819,69,ONCE A MONTH,1996-11-11 00:00:00
6157,34,ONCE A MONTH,1996-11-11 00:00:00
1326,52,ONCE A MONTH,1996-11-11 00:00:00
4286,43,ONCE A MONTH,1996-11-11 00:00:00
3498,31,ONCE A MONTH,1996-11-12 00:00:00
2258,3,ONCE A MONTH,1996-11-12 00:00:00
3177,74,ONCE A MONTH,1996-11-12 00:00:00
1638,6,ONCE A WEEK,1996-11-12 00:00:00
3589,5,ONCE A MONTH,1996-11-13 00:00:00
2967,38,ONCE A MONTH,1996-11-13 00:00:00
3437,1,ONCE A MONTH,1996-11-13 00:00:00
4102,60,ONCE A MONTH,1996-11-13 00:00:00
2032,36,ONCE A MONTH,1996-11-14 00:00:00
570,3,ONCE A MONTH,1996-11-14 00:00:00
993,6,ONCE A MONTH,1996-11-14 00:00:00
3884,1,ONCE A MONTH,1996-11-14 00:00:00
3765,32,ONCE A MONTH,1996-11-14 00:00:00
2385,60,ONCE A MONTH,1996-11-15 00:00:00
63,22,ONCE A MONTH,1996-11-16 00:00:00
1991,1,ONCE A MONTH,1996-11-16 00:00:00
3291,45,ONCE A MONTH,1996-11-16 00:00:00
3376,58,ONCE A MONTH,1996-11-17 00:00:00
1260,5,ONCE A MONTH,1996-11-17 00:00:00
1021,42,ONCE A MONTH,1996-11-17 00:00:00
48,21,ONCE A MONTH,1996-11-17 00:00:00
4069,38,ONCE A MONTH,1996-11-17 00:00:00
3564,14,ONCE A MONTH,1996-11-17 00:00:00
1320,58,ONCE A MONTH,1996-11-18 00:00:00
530,54,ONCE A MONTH,1996-11-19 00:00:00
508,74,ONCE A MONTH,1996-11-19 00:00:00
341,28,ONCE A MONTH,1996-11-19 00:00:00
3256,40,ONCE A MONTH,1996-11-19 00:00:00
4033,57,ONCE A MONTH,1996-11-19 00:00:00
5878,76,ONCE A MONTH,1996-11-19 00:00:00
77,63,ONCE A MONTH,1996-11-19 00:00:00
1546,15,ONCE A MONTH,1996-11-20 00:00:00
2826,35,ONCE A MONTH,1996-11-20 00:00:00
797,57,ONCE A MONTH,1996-11-20 00:00:00
513,58,ONCE A MONTH,1996-11-21 00:00:00
1549,21,ONCE A MONTH,1996-11-21 00:00:00
3093,16,ONCE A MONTH,1996-11-21 00:00:00
10905,32,ONCE A MONTH,1996-11-21 00:00:00
2234,3,ONCE A MONTH,1996-11-21 00:00:00
2285,36,ONCE A MONTH,1996-11-21 00:00:00
3809,1,ONCE A MONTH,1996-11-21 00:00:00
3517,26,ONCE A MONTH,1996-11-22 00:00:00
2264,41,ONCE A MONTH,1996-11-22 00:00:00
8688,66,ONCE A MONTH,1996-11-22 00:00:00
546,8,ONCE A MONTH,1996-11-23 00:00:00
3862,1,ONCE A MONTH,1996-11-23 00:00:00
2898,54,ONCE A MONTH,1996-11-23 00:00:00
3282,1,ONCE A MONTH,1996-11-24 00:00:00
330,42,ONCE A MONTH,1996-11-24 00:00:00
1242,74,AFTER DEAL,1996-11-24 00:00:00
1393,1,ONCE A MONTH,1996-11-24 00:00:00
2303,41,ONCE A MONTH,1996-11-24 00:00:00
3708,64,ONCE A MONTH,1996-11-24 00:00:00
209,37,ONCE A MONTH,1996-11-24 00:00:00
8094,67,ONCE A MONTH,1996-11-24 00:00:00
2601,70,ONCE A MONTH,1996-11-24 00:00:00
7,60,ONCE A MONTH,1996-11-24 00:00:00
1347,8,ONCE A MONTH,1996-11-24 00:00:00
8523,54,ONCE A MONTH,1996-11-25 00:00:00
2398,70,ONCE A MONTH,1996-11-25 00:00:00
1712,44,ONCE A MONTH,1996-11-25 00:00:00
1943,9,ONCE A MONTH,1996-11-26 00:00:00
2090,40,ONCE A MONTH,1996-11-26 00:00:00
2636,18,ONCE A MONTH,1996-11-26 00:00:00
14,47,ONCE A MONTH,1996-11-27 00:00:00
549,5,ONCE A MONTH,1996-11-27 00:00:00
143,21,ONCE A MONTH,1996-11-27 00:00:00
79,3,ONCE A MONTH,1996-11-29 00:00:00
3799,74,ONCE A MONTH,1996-11-29 00:00:00
1460,54,ONCE A MONTH,1996-11-29 00:00:00
7745,2,ONCE A MONTH,1996-11-29 00:00:00
1435,1,ONCE A MONTH,1996-12-01 00:00:00
3507,9,ONCE A MONTH,1996-12-01 00:00:00
712,72,ONCE A MONTH,1996-12-01 00:00:00
10280,69,ONCE A MONTH,1996-12-01 00:00:00
1754,52,ONCE A MONTH,1996-12-01 00:00:00
805,10,ONCE A MONTH,1996-12-02 00:00:00
3377,74,ONCE A MONTH,1996-12-02 00:00:00
1296,50,ONCE A MONTH,1996-12-02 00:00:00
2916,6,ONCE A MONTH,1996-12-03 00:00:00
3018,34,ONCE A MONTH,1996-12-03 00:00:00
249,28,ONCE A MONTH,1996-12-03 00:00:00
3602,18,ONCE A MONTH,1996-12-03 00:00:00
3856,45,ONCE A MONTH,1996-12-03 00:00:00
2544,38,ONCE A MONTH,1996-12-04 00:00:00
599,54,ONCE A MONTH,1996-12-04 00:00:00
2590,47,ONCE A MONTH,1996-12-04 00:00:00
2589,10,ONCE A MONTH,1996-12-04 00:00:00
2545,1,ONCE A MONTH,1996-12-04 00:00:00
1735,42,ONCE A MONTH,1996-12-04 00:00:00
3312,30,ONCE A MONTH,1996-12-04 00:00:00
2060,13,ONCE A MONTH,1996-12-05 00:00:00
2115,8,ONCE A MONTH,1996-12-05 00:00:00
24,74,ONCE A MONTH,1996-12-05 00:00:00
1083,45,ONCE A MONTH,1996-12-06 00:00:00
2286,70,ONCE A MONTH,1996-12-06 00:00:00
7176,1,ONCE A MONTH,1996-12-07 00:00:00
8225,50,ONCE A MONTH,1996-12-07 00:00:00
664,1,ONCE A MONTH,1996-12-08 00:00:00
5133,68,ONCE A WEEK,1996-12-08 00:00:00
880,26,ONCE A MONTH,1996-12-08 00:00:00
1482,38,ONCE A MONTH,1996-12-08 00:00:00
3290,19,ONCE A MONTH,1996-12-09 00:00:00
2963,31,ONCE A MONTH,1996-12-09 00:00:00
1361,46,ONCE A MONTH,1996-12-09 00:00:00
3430,9,ONCE A MONTH,1996-12-10 00:00:00
11096,28,ONCE A MONTH,1996-12-10 00:00:00
3090,1,ONCE A MONTH,1996-12-10 00:00:00
5817,77,AFTER DEAL,1996-12-10 00:00:00
1587,1,ONCE A MONTH,1996-12-11 00:00:00
905,35,ONCE A MONTH,1996-12-11 00:00:00
980,1,ONCE A MONTH,1996-12-11 00:00:00
1218,1,ONCE A MONTH,1996-12-12 00:00:00
561,11,ONCE A MONTH,1996-12-12 00:00:00
4631,77,AFTER DEAL,1996-12-12 00:00:00
1055,29,ONCE A MONTH,1996-12-12 00:00:00
9153,9,ONCE A MONTH,1996-12-12 00:00:00
1368,22,ONCE A MONTH,1996-12-12 00:00:00
3452,63,ONCE A MONTH,1996-12-13 00:00:00
3450,1,ONCE A MONTH,1996-12-13 00:00:00
1557,66,ONCE A MONTH,1996-12-13 00:00:00
1316,42,ONCE A MONTH,1996-12-13 00:00:00
3893,42,ONCE A MONTH,1996-12-13 00:00:00
2873,70,ONCE A MONTH,1996-12-13 00:00:00
3962,54,ONCE A MONTH,1996-12-13 00:00:00
2376,71,ONCE A MONTH,1996-12-14 00:00:00
2995,51,ONCE A MONTH,1996-12-14 00:00:00
3984,51,ONCE A MONTH,1996-12-14 00:00:00
659,63,ONCE A MONTH,1996-12-14 00:00:00
3137,39,ONCE A MONTH,1996-12-15 00:00:00
505,64,ONCE A MONTH,1996-12-16 00:00:00
1817,10,ONCE A MONTH,1996-12-16 00:00:00
3125,37,ONCE A MONTH,1996-12-16 00:00:00
2734,53,ONCE A MONTH,1996-12-16 00:00:00
2386,12,ONCE A MONTH,1996-12-17 00:00:00
3411,19,ONCE A MONTH,1996-12-17 00:00:00
4794,72,ONCE A MONTH,1996-12-18 00:00:00
2827,70,ONCE A MONTH,1996-12-18 00:00:00
3024,1,ONCE A MONTH,1996-12-18 00:00:00
1618,6,ONCE A MONTH,1996-12-18 00:00:00
6510,74,ONCE A MONTH,1996-12-18 00:00:00
7465,1,ONCE A WEEK,1996-12-19 00:00:00
1362,1,ONCE A MONTH,1996-12-19 00:00:00
3182,6,ONCE A MONTH,1996-12-20 00:00:00
765,12,ONCE A MONTH,1996-12-20 00:00:00
3412,31,ONCE A MONTH,1996-12-20 00:00:00
2610,54,ONCE A MONTH,1996-12-20 00:00:00
4454,63,ONCE A MONTH,1996-12-21 00:00:00
595,20,ONCE A MONTH,1996-12-21 00:00:00
1391,15,ONCE A MONTH,1996-12-21 00:00:00
3438,35,ONCE A MONTH,1996-12-21 00:00:00
1553,59,ONCE A MONTH,1996-12-21 00:00:00
10645,2,ONCE A MONTH,1996-12-21 00:00:00
2531,51,ONCE A MONTH,1996-12-21 00:00:00
1081,64,ONCE A MONTH,1996-12-21 00:00:00
2441,47,ONCE A MONTH,1996-12-22 00:00:00
193,69,ONCE A MONTH,1996-12-22 00:00:00
3390,12,ONCE A WEEK,1996-12-22 00:00:00
3393,4,ONCE A MONTH,1996-12-22 00:00:00
440,29,ONCE A MONTH,1996-12-22 00:00:00
2356,34,ONCE A WEEK,1996-12-23 00:00:00
333,73,ONCE A MONTH,1996-12-23 00:00:00
1884,54,ONCE A MONTH,1996-12-24 00:00:00
434,1,ONCE A MONTH,1996-12-24 00:00:00
2875,19,ONCE A MONTH,1996-12-24 00:00:00
2532,38,ONCE A MONTH,1996-12-24 00:00:00
3029,42,ONCE A MONTH,1996-12-24 00:00:00
2699,73,ONCE A MONTH,1996-12-25 00:00:00
935,23,ONCE A MONTH,1996-12-25 00:00:00
2777,62,ONCE A MONTH,1996-12-25 00:00:00
1659,46,ONCE A MONTH,1996-12-25 00:00:00
252,19,ONCE A MONTH,1996-12-26 00:00:00
7045,51,ONCE A MONTH,1996-12-26 00:00:00
3941,7,ONCE A MONTH,1996-12-26 00:00:00
2761,1,ONCE A MONTH,1996-12-26 00:00:00
7966,54,ONCE A MONTH,1996-12-27 00:00:00
2408,26,ONCE A MONTH,1996-12-27 00:00:00
592,23,ONCE A MONTH,1996-12-27 00:00:00
1195,42,ONCE A MONTH,1996-12-27 00:00:00
2261,1,ONCE A WEEK,1996-12-27 00:00:00
8341,64,ONCE A MONTH,1996-12-27 00:00:00
6706,38,ONCE A MONTH,1996-12-28 00:00:00
2507,62,ONCE A MONTH,1996-12-28 00:00:00
3387,25,ONCE A WEEK,1996-12-28 00:00:00
3991,1,ONCE A MONTH,1996-12-28 00:00:00
1056,1,ONCE A WEEK,1996-12-28 00:00:00
2852,70,ONCE A MONTH,1996-12-29 00:00:00
3043,1,ONCE A MONTH,1996-12-29 00:00:00
10404,1,ONCE A MONTH,1996-12-30 00:00:00
528,17,ONCE A MONTH,1996-12-30 00:00:00
9424,54,ONCE A MONTH,1996-12-30 00:00:00
3190,1,ONCE A MONTH,1996-12-30 00:00:00
1390,69,ONCE A MONTH,1996-12-30 00:00:00
1988,72,ONCE A MONTH,1996-12-30 00:00:00
2362,16,ONCE A MONTH,1996-12-30 00:00:00
2064,54,ONCE A MONTH,1996-12-30 00:00:00
2689,70,ONCE A MONTH,1997-01-01 00:00:00
9730,54,ONCE A MONTH,1997-01-01 00:00:00
1387,67,ONCE A MONTH,1997-01-01 00:00:00
2637,70,ONCE A MONTH,1997-01-01 00:00:00
1221,45,ONCE A MONTH,1997-01-02 00:00:00
1860,70,ONCE A MONTH,1997-01-02 00:00:00
3540,18,ONCE A MONTH,1997-01-03 00:00:00
263,64,ONCE A WEEK,1997-01-03 00:00:00
4660,63,ONCE A MONTH,1997-01-03 00:00:00
294,7,ONCE A MONTH,1997-01-05 00:00:00
4354,38,ONCE A MONTH,1997-01-08 00:00:00
3639,4,ONCE A MONTH,1997-01-08 00:00:00
1677,69,ONCE A MONTH,1997-01-08 00:00:00
2653,66,ONCE A MONTH,1997-01-08 00:00:00
3870,38,ONCE A MONTH,1997-01-08 00:00:00
17,1,ONCE A MONTH,1997-01-08 00:00:00
537,34,ONCE A MONTH,1997-01-08 00:00:00
10493,12,ONCE A MONTH,1997-01-09 00:00:00
2964,72,ONCE A MONTH,1997-01-09 00:00:00
752,23,ONCE A MONTH,1997-01-10 00:00:00
6064,49,ONCE A MONTH,1997-01-11 00:00:00
2981,46,ONCE A MONTH,1997-01-11 00:00:00
3527,44,ONCE A MONTH,1997-01-11 00:00:00
3005,42,AFTER DEAL,1997-01-11 00:00:00
11244,33,ONCE A MONTH,1997-01-12 00:00:00
3470,8,ONCE A MONTH,1997-01-12 00:00:00
3110,48,ONCE A MONTH,1997-01-12 00:00:00
2300,36,ONCE A MONTH,1997-01-13 00:00:00
10148,34,ONCE A MONTH,1997-01-13 00:00:00
1707,75,ONCE A MONTH,1997-01-13 00:00:00
512,68,ONCE A MONTH,1997-01-14 00:00:00
9031,47,ONCE A MONTH,1997-01-15 00:00:00
3375,9,ONCE A MONTH,1997-01-15 00:00:00
2571,61,ONCE A MONTH,1997-01-15 00:00:00
3304,36,ONCE A MONTH,1997-01-16 00:00:00
3908,13,ONCE A MONTH,1997-01-16 00:00:00
9549,4,ONCE A MONTH,1997-01-17 00:00:00
4534,63,ONCE A MONTH,1997-01-18 00:00:00
872,27,ONCE A MONTH,1997-01-18 00:00:00
2854,1,ONCE A MONTH,1997-01-18 00:00:00
2696,1,ONCE A MONTH,1997-01-19 00:00:00
1214,39,ONCE A MONTH,1997-01-19 00:00:00
1262,29,ONCE A MONTH,1997-01-19 00:00:00
8320,51,ONCE A MONTH,1997-01-19 00:00:00
3910,10,ONCE A MONTH,1997-01-19 00:00:00
364,1,ONCE A MONTH,1997-01-20 00:00:00
480,23,ONCE A MONTH,1997-01-21 00:00:00
2535,61,ONCE A MONTH,1997-01-21 00:00:00
9179,28,ONCE A MONTH,1997-01-21 00:00:00
2299,1,ONCE A MONTH,1997-01-21 00:00:00
6138,54,ONCE A MONTH,1997-01-22 00:00:00
1840,21,ONCE A MONTH,1997-01-22 00:00:00
3471,63,ONCE A MONTH,1997-01-22 00:00:00
1651,34,ONCE A MONTH,1997-01-23 00:00:00
320,47,ONCE A MONTH,1997-01-23 00:00:00
3961,52,ONCE A MONTH,1997-01-24 00:00:00
3379,63,ONCE A MONTH,1997-01-24 00:00:00
4052,36,ONCE A WEEK,1997-01-25 00:00:00
3964,25,ONCE A MONTH,1997-01-25 00:00:00
3681,70,ONCE A MONTH,1997-01-25 00:00:00
2229,1,ONCE A MONTH,1997-01-27 00:00:00
8742,70,ONCE A MONTH,1997-01-28 00:00:00
52,16,ONCE A MONTH,1997-01-29 00:00:00
1853,7,ONCE A MONTH,1997-01-29 00:00:00
3861,2,ONCE A MONTH,1997-01-30 00:00:00
3067,46,ONCE A MONTH,1997-01-30 00:00:00
3659,54,ONCE A MONTH,1997-02-01 00:00:00
1356,39,ONCE A MONTH,1997-02-01 00:00:00
1656,47,ONCE A MONTH,1997-02-01 00:00:00
2103,48,ONCE A MONTH,1997-02-01 00:00:00
1854,32,ONCE A MONTH,1997-02-02 00:00:00
910,1,ONCE A MONTH,1997-02-03 00:00:00
3794,20,ONCE A MONTH,1997-02-03 00:00:00
3546,55,ONCE A MONTH,1997-02-03 00:00:00
605,65,ONCE A MONTH,1997-02-04 00:00:00
3990,77,ONCE A MONTH,1997-02-04 00:00:00
2021,69,ONCE A MONTH,1997-02-05 00:00:00
11231,1,ONCE A MONTH,1997-02-05 00:00:00
4266,54,ONCE A MONTH,1997-02-05 00:00:00
2455,30,ONCE A MONTH,1997-02-06 00:00:00
3633,18,ONCE A MONTH,1997-02-06 00:00:00
4026,58,ONCE A MONTH,1997-02-06 00:00:00
3620,14,ONCE A MONTH,1997-02-06 00:00:00
4550,56,ONCE A MONTH,1997-02-06 00:00:00
1616,22,ONCE A MONTH,1997-02-07 00:00:00
1498,62,ONCE A WEEK,1997-02-07 00:00:00
598,1,ONCE A MONTH,1997-02-08 00:00:00
2262,13,ONCE A MONTH,1997-02-08 00:00:00
2126,1,ONCE A MONTH,1997-02-09 00:00:00
1418,35,ONCE A MONTH,1997-02-09 00:00:00
2537,27,ONCE A MONTH,1997-02-09 00:00:00
159,70,ONCE A MONTH,1997-02-11 00:00:00
11141,1,ONCE A WEEK,1997-02-11 00:00:00
2477,11,ONCE A MONTH,1997-02-11 00:00:00
1182,8,ONCE A MONTH,1997-02-11 00:00:00
130,54,ONCE A MONTH,1997-02-12 00:00:00
828,1,ONCE A MONTH,1997-02-12 00:00:00
2042,31,ONCE A MONTH,1997-02-12 00:00:00
4358,5,ONCE A MONTH,1997-02-12 00:00:00
3565,30,ONCE A MONTH,1997-02-12 00:00:00
796,1,ONCE A MONTH,1997-02-13 00:00:00
2381,1,ONCE A MONTH,1997-02-13 00:00:00
1430,26,ONCE A MONTH,1997-02-13 00:00:00
2085,25,ONCE A MONTH,1997-02-13 00:00:00
3059,1,ONCE A MONTH,1997-02-15 00:00:00
3959,1,ONCE A WEEK,1997-02-15 00:00:00
1068,52,ONCE A MONTH,1997-02-15 00:00:00
10915,25,ONCE A WEEK,1997-02-15 00:00:00
729,14,ONCE A MONTH,1997-02-15 00:00:00
1141,28,ONCE A MONTH,1997-02-16 00:00:00
1264,1,ONCE A MONTH,1997-02-16 00:00:00
351,50,ONCE A MONTH,1997-02-17 00:00:00
424,12,ONCE A MONTH,1997-02-17 00:00:00
1037,1,ONCE A MONTH,1997-02-18 00:00:00
2656,1,ONCE A MONTH,1997-02-18 00:00:00
5445,72,ONCE A MONTH,1997-02-19 00:00:00
3188,24,ONCE A MONTH,1997-02-20 00:00:00
3236,52,ONCE A MONTH,1997-02-20 00:00:00
2766,31,ONCE A MONTH,1997-02-20 00:00:00
1447,65,ONCE A MONTH,1997-02-20 00:00:00
3331,16,ONCE A MONTH,1997-02-20 00:00:00
4268,77,ONCE A MONTH,1997-02-20 00:00:00
1524,6,ONCE A MONTH,1997-02-20 00:00:00
4746,54,ONCE A MONTH,1997-02-21 00:00:00
3337,58,AFTER DEAL,1997-02-22 00:00:00
323,52,ONCE A MONTH,1997-02-23 00:00:00
2016,1,ONCE A MONTH,1997-02-23 00:00:00
226,70,ONCE A MONTH,1997-02-23 00:00:00
5180,54,ONCE A MONTH,1997-02-24 00:00:00
1619,38,ONCE A MONTH,1997-02-24 00:00:00
2661,1,ONCE A MONTH,1997-02-25 00:00:00
1818,54,ONCE A MONTH,1997-02-25 00:00:00
2937,1,ONCE A MONTH,1997-02-25 00:00:00
2194,54,ONCE A MONTH,1997-02-25 00:00:00
1336,5,ONCE A MONTH,1997-02-26 00:00:00
2325,55,ONCE A MONTH,1997-02-26 00:00:00
292,49,ONCE A MONTH,1997-02-26 00:00:00
2797,74,ONCE A MONTH,1997-02-26 00:00:00
1736,74,ONCE A MONTH,1997-02-26 00:00:00
2405,64,ONCE A MONTH,1997-02-27 00:00:00
2415,16,ONCE A MONTH,1997-02-27 00:00:00
3851,1,ONCE A MONTH,1997-02-27 00:00:00
2782,1,ONCE A MONTH,1997-02-27 00:00:00
195,70,ONCE A MONTH,1997-02-27 00:00:00
2380,46,ONCE A MONTH,1997-02-27 00:00:00
1928,70,ONCE A MONTH,1997-03-02 00:00:00
3242,28,ONCE A MONTH,1997-03-02 00:00:00
3541,70,ONCE A MONTH,1997-03-02 00:00:00
3652,36,ONCE A MONTH,1997-03-02 00:00:00
2024,20,ONCE A MONTH,1997-03-02 00:00:00
919,62,ONCE A MONTH,1997-03-03 00:00:00
1096,34,ONCE A MONTH,1997-03-03 00:00:00
1215,65,ONCE A MONTH,1997-03-04 00:00:00
6306,64,ONCE A MONTH,1997-03-04 00:00:00
2089,29,ONCE A WEEK,1997-03-05 00:00:00
850,25,ONCE A MONTH,1997-03-07 00:00:00
1668,62,ONCE A MONTH,1997-03-07 00:00:00
2224,46,AFTER DEAL,1997-03-08 00:00:00
3574,72,ONCE A MONTH,1997-03-08 00:00:00
6061,1,ONCE A MONTH,1997-03-08 00:00:00
2270,14,ONCE A MONTH,1997-03-08 00:00:00
214,22,ONCE A MONTH,1997-03-09 00:00:00
3031,51,ONCE A MONTH,1997-03-10 00:00:00
1746,1,ONCE A MONTH,1997-03-11 00:00:00
64,64,ONCE A MONTH,1997-03-11 00:00:00
3842,1,ONCE A MONTH,1997-03-12 00:00:00
3971,75,ONCE A MONTH,1997-03-13 00:00:00
405,55,ONCE A MONTH,1997-03-13 00:00:00
600,46,ONCE A MONTH,1997-03-13 00:00:00
1740,57,ONCE A MONTH,1997-03-13 00:00:00
2672,59,ONCE A MONTH,1997-03-14 00:00:00
114,60,ONCE A MONTH,1997-03-14 00:00:00
2760,10,ONCE A MONTH,1997-03-14 00:00:00
2597,31,ONCE A MONTH,1997-03-16 00:00:00
2908,61,ONCE A MONTH,1997-03-16 00:00:00
191,41,ONCE A MONTH,1997-03-17 00:00:00
2354,7,ONCE A MONTH,1997-03-17 00:00:00
3782,9,ONCE A WEEK,1997-03-17 00:00:00
3328,1,ONCE A MONTH,1997-03-17 00:00:00
3083,66,ONCE A MONTH,1997-03-18 00:00:00
1199,50,ONCE A MONTH,1997-03-18 00:00:00
10652,1,ONCE A MONTH,1997-03-18 00:00:00
2690,66,ONCE A MONTH,1997-03-19 00:00:00
2495,70,ONCE A MONTH,1997-03-19 00:00:00
8505,70,ONCE A MONTH,1997-03-20 00:00:00
304,4,ONCE A MONTH,1997-03-20 00:00:00
8926,1,ONCE A MONTH,1997-03-21 00:00:00
578,28,ONCE A WEEK,1997-03-21 00:00:00
1363,11,ONCE A MONTH,1997-03-23 00:00:00
1165,44,ONCE A MONTH,1997-03-23 00:00:00
85,68,ONCE A MONTH,1997-03-23 00:00:00
749,38,ONCE A MONTH,1997-03-23 00:00:00
8026,36,ONCE A MONTH,1997-03-23 00:00:00
3332,17,ONCE A MONTH,1997-03-25 00:00:00
3739,1,ONCE A MONTH,1997-03-25 00:00:00
1907,1,ONCE A MONTH,1997-03-25 00:00:00
1976,26,ONCE A MONTH,1997-03-25 00:00:00
3658,24,ONCE A MONTH,1997-03-25 00:00:00
3581,66,ONCE A MONTH,1997-03-26 00:00:00
1466,69,ONCE A WEEK,1997-03-26 00:00:00
3176,26,ONCE A MONTH,1997-03-26 00:00:00
1459,12,ONCE A MONTH,1997-03-26 00:00:00
1321,60,ONCE A MONTH,1997-03-27 00:00:00
2966,33,ONCE A MONTH,1997-03-27 00:00:00
157,11,ONCE A MONTH,1997-03-28 00:00:00
2158,38,ONCE A MONTH,1997-03-29 00:00:00
2843,30,ONCE A MONTH,1997-03-29 00:00:00
3266,14,ONCE A MONTH,1997-03-29 00:00:00
2048,76,ONCE A MONTH,1997-03-30 00:00:00
442,54,ONCE A MONTH,1997-03-30 00:00:00
3885,51,ONCE A MONTH,1997-04-01 00:00:00
1863,62,ONCE A MONTH,1997-04-01 00:00:00
9167,56,ONCE A MONTH,1997-04-02 00:00:00
2874,32,ONCE A MONTH,1997-04-02 00:00:00
3695,30,ONCE A MONTH,1997-04-02 00:00:00
10068,1,ONCE A MONTH,1997-04-02 00:00:00
2725,52,ONCE A MONTH,1997-04-02 00:00:00
2899,40,ONCE A MONTH,1997-04-03 00:00:00
144,10,ONCE A WEEK,1997-04-03 00:00:00
1933,35,ONCE A MONTH,1997-04-04 00:00:00
1034,73,ONCE A MONTH,1997-04-04 00:00:00
49,1,ONCE A MONTH,1997-04-06 00:00:00
1594,15,ONCE A MONTH,1997-04-06 00:00:00
1138,41,ONCE A MONTH,1997-04-07 00:00:00
3544,33,ONCE A MONTH,1997-04-07 00:00:00
1636,53,ONCE A MONTH,1997-04-08 00:00:00
10812,16,ONCE A MONTH,1997-04-08 00:00:00
2165,51,ONCE A MONTH,1997-04-08 00:00:00
3460,16,ONCE A MONTH,1997-04-08 00:00:00
4208,1,ONCE A MONTH,1997-04-08 00:00:00
2954,1,ONCE A MONTH,1997-04-08 00:00:00
843,6,ONCE A MONTH,1997-04-09 00:00:00
2901,1,ONCE A MONTH,1997-04-09 00:00:00
1734,37,ONCE A MONTH,1997-04-10 00:00:00
2466,39,ONCE A MONTH,1997-04-11 00:00:00
476,69,ONCE A MONTH,1997-04-11 00:00:00
1407,19,AFTER DEAL,1997-04-11 00:00:00
1598,15,ONCE A MONTH,1997-04-12 00:00:00
2166,71,ONCE A MONTH,1997-04-12 00:00:00
1259,72,ONCE A MONTH,1997-04-12 00:00:00
927,69,ONCE A MONTH,1997-04-12 00:00:00
2575,72,ONCE A MONTH,1997-04-13 00:00:00
4467,17,ONCE A WEEK,1997-04-13 00:00:00
1253,5,ONCE A MONTH,1997-04-13 00:00:00
1281,8,ONCE A MONTH,1997-04-14 00:00:00
1915,2,ONCE A MONTH,1997-04-14 00:00:00
3716,1,ONCE A MONTH,1997-04-14 00:00:00
1560,62,ONCE A MONTH,1997-04-14 00:00:00
4725,73,ONCE A MONTH,1997-04-14 00:00:00
1665,73,ONCE A MONTH,1997-04-15 00:00:00
12,21,ONCE A MONTH,1997-04-15 00:00:00
3398,43,ONCE A MONTH,1997-04-15 00:00:00
4475,72,ONCE A MONTH,1997-04-16 00:00:00
2586,57,ONCE A MONTH,1997-04-16 00:00:00
189,76,ONCE A MONTH,1997-04-16 00:00:00
3077,64,ONCE A MONTH,1997-04-16 00:00:00
3634,21,ONCE A MONTH,1997-04-16 00:00:00
3897,13,ONCE A MONTH,1997-04-16 00:00:00
2055,37,ONCE A MONTH,1997-04-17 00:00:00
3012,49,ONCE A MONTH,1997-04-18 00:00:00
1035,73,ONCE A MONTH,1997-04-18 00:00:00
1687,23,ONCE A MONTH,1997-04-18 00:00:00
407,72,ONCE A WEEK,1997-04-18 00:00:00
2744,70,ONCE A WEEK,1997-04-19 00:00:00
3194,11,ONCE A MONTH,1997-04-19 00:00:00
109,53,ONCE A MONTH,1997-04-20 00:00:00
1198,70,ONCE A MONTH,1997-04-20 00:00:00
3830,56,ONCE A MONTH,1997-04-20 00:00:00
3692,70,ONCE A MONTH,1997-04-21 00:00:00
3217,75,AFTER DEAL,1997-04-23 00:00:00
453,75,ONCE A MONTH,1997-04-24 00:00:00
2539,24,ONCE A MONTH,1997-04-24 00:00:00
794,63,ONCE A MONTH,1997-04-24 00:00:00
636,75,ONCE A MONTH,1997-04-24 00:00:00
309,14,ONCE A MONTH,1997-04-25 00:00:00
873,73,ONCE A MONTH,1997-04-26 00:00:00
589,1,ONCE A MONTH,1997-04-26 00:00:00
9484,5,ONCE A MONTH,1997-04-26 00:00:00
3052,44,ONCE A MONTH,1997-04-26 00:00:00
