client_id,birth_number,district_id,gender,age,ageType
2508,1965-09-07,72,0,35,3
2509,1971-03-06,72,1,29,2
2510,1959-07-10,72,0,41,4
2511,1975-04-27,35,0,25,2
2512,1974-08-27,35,1,26,2
2513,1941-06-08,41,1,59,5
2514,1957-03-11,59,1,43,4
2515,1958-07-03,12,1,42,4
2516,1942-02-05,33,0,58,5
2517,1924-10-09,18,1,76,6
2518,1921-06-07,18,0,79,6
2519,1970-09-06,29,0,30,3
2520,1944-08-30,62,1,56,5
2521,1947-04-30,55,0,53,5
2522,1937-10-08,74,1,63,6
2523,1938-01-02,74,0,62,6
2524,1959-08-31,36,1,41,4
2525,1952-08-10,36,0,48,4
2526,1964-08-26,1,1,36,3
2527,1947-08-31,44,0,53,5
2528,1977-03-16,25,1,23,2
2529,1939-07-22,70,1,61,6
2530,1950-03-11,8,1,50,5
2531,1954-02-24,5,0,46,4
2532,1937-06-09,29,1,63,6
2533,1929-08-17,40,0,71,6
2534,1943-02-10,1,1,57,5
2535,1945-02-10,1,1,55,5
2536,1961-11-22,64,1,39,3
2537,1957-11-10,73,1,43,4
2538,1980-03-23,56,1,20,2
2539,1972-02-21,32,0,28,2
2540,1981-07-26,46,1,19,1
2542,1945-01-19,3,1,55,5
2543,1952-09-27,3,0,48,4
2545,1953-10-28,9,0,47,4
2546,1962-01-03,41,0,38,3
2547,1953-11-29,48,0,47,4
2548,1953-11-06,48,1,47,4
2549,1923-06-05,70,0,77,6
2550,1976-11-12,1,0,24,2
2551,1939-09-11,70,0,61,6
2552,1964-02-24,74,0,36,3
2553,1976-12-24,34,1,24,2
2554,1941-10-20,64,1,59,5
2555,1963-10-23,42,1,37,3
2556,1951-03-10,44,0,49,4
2557,1957-03-18,7,1,43,4
2558,1959-02-18,30,1,41,4
2559,1965-05-01,8,0,35,3
2560,1974-07-20,70,0,26,2
2561,1945-08-26,48,1,55,5
2562,1952-12-01,42,1,48,4
2563,1971-10-08,74,1,29,2
2565,1946-06-22,64,1,54,5
2566,1963-04-25,29,0,37,3
2567,1943-06-30,64,1,57,5
2568,1938-07-11,64,0,62,6
2569,1948-05-01,69,1,52,5
2570,1947-07-19,69,0,53,5
2571,1979-05-25,43,0,21,2
2572,1953-11-08,1,1,47,4
2573,1965-04-10,1,0,35,3
2574,1932-05-22,29,0,68,6
2576,1979-06-16,46,0,21,2
2577,1918-02-07,70,1,82,6
2578,1954-08-08,76,1,46,4
2579,1935-02-02,11,0,65,6
2580,1935-04-07,11,1,65,6
2581,1953-12-19,52,0,47,4
2582,1939-01-15,51,1,61,6
2583,1937-07-17,75,1,63,6
2584,1945-01-15,4,0,55,5
2585,1971-09-28,75,0,29,2
2586,1966-06-14,8,1,34,3
2587,1973-02-03,8,0,27,2
2588,1958-06-19,33,1,42,4
2589,1963-03-17,21,1,37,3
2590,1964-11-19,42,0,36,3
2591,1960-03-27,42,1,40,4
2592,1980-10-01,1,0,20,2
2593,1977-07-10,1,1,23,2
2594,1963-08-31,55,1,37,3
2596,1961-11-08,31,1,39,3
2597,1969-09-06,28,0,31,3
2598,1965-11-25,28,1,35,3
2599,1946-02-09,1,1,54,5
2600,1923-05-17,7,0,77,6
2601,1961-08-25,37,1,39,3
2602,1966-09-20,37,0,34,3
2603,1972-12-03,38,0,28,2
2604,1926-08-11,22,1,74,6
2605,1925-05-17,22,0,75,6
2606,1943-02-04,31,1,57,5
2607,1943-04-27,63,1,57,5
2608,1943-10-15,58,0,57,5
2609,1977-06-09,1,1,23,2
2610,1980-06-03,1,0,20,2
2611,1938-12-09,77,1,62,6
2612,1975-03-03,38,1,25,2
2613,1977-11-26,1,1,23,2
2614,1946-04-14,72,1,54,5
2615,1945-09-26,64,0,55,5
2616,1970-08-07,50,1,30,3
2617,1962-07-26,50,0,38,3
2618,1942-09-14,17,1,58,5
2619,1969-08-09,63,0,31,3
2620,1968-08-18,63,1,32,3
2621,1956-06-09,51,1,44,4
2622,1973-07-07,71,1,27,2
2623,1965-08-16,16,0,35,3
2625,1972-11-07,57,1,28,2
2626,1940-03-14,1,1,60,6
2628,1931-12-05,1,0,69,6
2629,1932-01-03,1,1,68,6
2630,1937-09-20,64,0,63,6
2631,1970-06-21,18,1,30,3
2632,1963-03-25,18,0,37,3
2633,1967-08-12,1,0,33,3
2635,1967-01-10,67,0,33,3
2636,1918-11-24,28,1,82,6
2637,1935-07-06,64,1,65,6
2638,1942-02-07,1,1,58,5
2639,1950-04-04,45,0,50,5
2640,1951-03-01,45,1,49,4
2642,1973-10-04,22,1,27,2
2643,1946-02-07,54,0,54,5
2644,1964-04-23,6,0,36,3
2645,1920-05-22,67,1,80,6
2646,1937-07-07,63,0,63,6
2647,1940-04-26,9,1,60,6
2648,1934-11-10,9,0,66,6
2650,1975-04-05,75,1,25,2
2651,1969-12-27,75,0,31,3
2652,1949-06-09,41,0,51,5
2653,1950-02-25,1,1,50,5
2654,1939-11-08,59,0,61,6
2655,1963-09-12,44,1,37,3
2656,1955-10-15,54,1,45,4
2657,1948-08-09,73,1,52,5
2658,1933-02-21,11,1,67,6
2659,1941-06-24,46,1,59,5
2661,1961-11-17,1,0,39,3
2662,1978-09-29,1,1,22,2
2663,1976-11-01,8,1,24,2
2666,1935-08-06,47,0,65,6
2667,1972-02-01,9,1,28,2
2668,1975-03-09,9,0,25,2
2669,1927-06-08,51,1,73,6
2670,1936-10-13,45,1,64,6
2671,1972-05-22,35,0,28,2
2672,1940-04-26,7,0,60,6
2673,1959-08-16,65,1,41,4
2674,1952-11-03,65,0,48,4
2675,1924-02-22,31,1,76,6
2676,1961-07-01,61,1,39,3
2677,1922-06-24,33,1,78,6
2678,1918-06-15,33,0,82,6
2679,1938-10-30,1,1,62,6
2680,1945-10-02,1,0,55,5
2681,1971-02-04,45,0,29,2
2682,1975-02-14,45,1,25,2
2683,1929-07-13,48,0,71,6
2684,1953-03-11,74,0,47,4
2685,1969-07-21,73,0,31,3
2686,1951-04-24,19,0,49,4
2687,1949-09-22,19,1,51,5
2688,1967-11-24,60,0,33,3
2689,1923-02-17,16,1,77,6
2690,1972-01-25,58,0,28,2
2691,1964-06-17,47,1,36,3
2692,1925-06-30,44,1,75,6
2693,1976-09-04,46,0,24,2
2694,1927-11-06,15,0,73,6
2695,1929-06-16,15,1,71,6
2696,1947-10-04,2,1,53,5
2697,1948-09-14,2,0,52,5
2698,1970-11-07,31,0,30,3
2699,1977-03-23,31,1,23,2
2700,1945-03-22,34,1,55,5
2701,1952-04-29,1,1,48,4
2702,1919-03-26,7,1,81,6
2703,1973-04-12,2,0,27,2
2704,1949-06-22,1,0,51,5
2705,1924-05-30,43,1,76,6
2706,1967-08-02,3,1,33,3
2707,1969-06-23,45,1,31,3
2708,1958-09-12,73,1,42,4
2709,1946-07-14,26,1,54,5
2712,1956-02-17,25,1,44,4
2713,1962-10-02,36,1,38,3
2714,1970-04-06,6,0,30,3
2715,1957-08-04,7,1,43,4
2716,1969-08-13,25,0,31,3
2717,1930-05-28,46,1,70,6
2718,1933-01-22,46,0,67,6
2719,1964-11-30,29,0,36,3
2720,1949-10-05,1,0,51,5
2721,1950-07-26,24,0,50,5
2724,1975-04-01,35,1,25,2
2726,1973-08-28,1,0,27,2
2727,1968-03-05,1,1,32,3
2728,1922-09-13,74,1,78,6
2729,1966-09-28,1,1,34,3
2730,1947-04-18,52,1,53,5
2731,1928-01-08,38,1,72,6
2732,1953-10-16,57,0,47,4
2733,1927-12-11,3,0,73,6
2734,1934-12-12,3,1,66,6
2735,1928-08-31,64,1,72,6
2736,1958-03-15,1,0,42,4
2738,1951-05-25,1,1,49,4
2739,1950-02-26,13,1,50,5
2740,1967-12-23,36,0,33,3
2741,1930-12-29,41,0,70,6
2742,1948-09-27,65,0,52,5
2743,1939-11-04,50,0,61,6
2744,1943-03-22,50,1,57,5
2745,1939-09-07,54,0,61,6
2746,1971-03-25,1,1,29,2
2747,1936-11-14,6,1,64,6
2748,1936-11-06,6,0,64,6
2749,1921-04-04,14,0,79,6
2750,1913-08-13,14,1,87,6
2751,1957-02-24,68,0,43,4
2752,1971-09-09,48,1,29,2
2754,1978-06-24,66,0,22,2
2755,1970-04-23,1,0,30,3
2756,1919-10-28,31,0,81,6
2758,1946-08-14,1,1,54,5
2759,1974-02-26,2,1,26,2
2760,1976-01-12,68,0,24,2
2761,1977-10-29,1,0,23,2
2762,1953-05-23,29,0,47,4
2765,1981-05-20,36,0,19,1
2766,1959-10-15,70,1,41,4
2767,1954-07-04,70,0,46,4
2768,1964-05-02,1,1,36,3
2769,1937-06-15,69,1,63,6
2770,1954-08-08,1,1,46,4
2771,1920-11-25,37,1,80,6
2772,1923-02-08,37,0,77,6
2773,1919-10-13,49,0,81,6
2774,1921-03-23,49,1,79,6
2775,1978-08-09,41,0,22,2
2776,1934-07-07,31,0,66,6
2777,1970-04-28,46,0,30,3
2778,1964-06-16,57,1,36,3
2779,1948-06-04,29,1,52,5
2780,1947-02-16,29,0,53,5
2781,1960-12-22,46,0,40,4
2782,1940-10-13,31,1,60,6
2783,1940-07-20,1,1,60,6
2784,1958-08-25,36,0,42,4
2785,1962-08-29,22,1,38,3
2786,1951-12-02,24,1,49,4
2787,1976-11-14,41,0,24,2
2788,1951-11-21,49,0,49,4
2789,1952-01-25,1,0,48,4
2790,1975-03-10,16,1,25,2
2791,1921-11-10,60,1,79,6
2794,1965-02-22,18,1,35,3
2795,1968-05-13,18,0,32,3
2796,1974-07-25,15,1,26,2
2797,1950-12-05,28,1,50,5
2798,1931-07-27,65,1,69,6
2799,1962-01-02,4,0,38,3
2800,1949-09-26,2,1,51,5
2801,1919-03-18,75,1,81,6
2802,1966-12-29,1,0,34,3
2803,1931-11-12,68,1,69,6
2804,1936-12-10,68,0,64,6
2805,1964-08-13,73,1,36,3
2806,1955-08-01,58,0,45,4
2808,1974-05-01,8,0,26,2
2809,1979-03-14,33,1,21,2
2810,1971-08-28,72,1,29,2
2811,1947-01-07,1,0,53,5
2812,1970-06-02,55,0,30,3
2813,1941-05-10,70,1,59,5
2814,1973-03-10,19,0,27,2
2815,1930-07-30,35,1,70,6
2816,1938-04-15,35,0,62,6
2817,1977-03-19,1,0,23,2
2818,1963-05-12,54,1,37,3
2819,1980-09-12,8,1,20,2
2820,1967-01-17,77,1,33,3
2821,1980-12-01,45,0,20,2
2822,1958-11-19,50,1,42,4
2823,1947-01-18,70,0,53,5
2824,1941-10-05,39,1,59,5
2825,1958-04-29,65,1,42,4
2826,1935-02-28,59,1,65,6
2827,1923-03-13,63,1,77,6
2828,1949-08-10,14,0,51,5
2829,1940-01-27,33,0,60,6
2830,1974-12-14,51,1,26,2
2831,1980-08-09,68,0,20,2
2832,1927-08-23,13,1,73,6
2833,1923-08-09,13,0,77,6
2834,1949-06-23,52,1,51,5
2835,1966-02-27,27,1,34,3
2836,1919-10-21,38,0,81,6
2837,1927-06-21,38,1,73,6
2838,1965-04-09,65,1,35,3
2839,1928-08-05,72,0,72,6
2840,1934-06-14,72,1,66,6
2841,1973-05-10,18,0,27,2
2842,1958-07-17,74,1,42,4
2843,1966-11-06,70,0,34,3
2844,1962-12-19,51,1,38,3
2845,1952-10-02,7,1,48,4
2846,1969-04-17,1,0,31,3
2847,1942-08-25,34,0,58,5
2848,1939-03-20,34,1,61,6
2849,1928-05-02,19,1,72,6
2850,1970-09-20,7,1,30,3
2851,1939-09-10,54,1,61,6
2852,1942-07-28,26,0,58,5
2853,1956-05-25,28,0,44,4
2854,1949-07-01,16,1,51,5
2855,1957-08-26,16,0,43,4
2856,1923-12-11,47,1,77,6
2857,1927-03-03,33,1,73,6
2858,1926-03-12,42,0,74,6
2859,1928-10-24,68,0,72,6
2860,1958-05-01,28,1,42,4
2862,1964-11-07,49,0,36,3
2863,1968-04-05,49,1,32,3
2864,1952-05-09,51,0,48,4
2865,1948-12-18,15,1,52,5
2866,1949-11-30,15,0,51,5
2867,1960-02-23,1,0,40,4
2868,1934-01-14,14,1,66,6
2869,1975-09-05,1,1,25,2
2870,1959-12-28,29,1,41,4
2871,1967-12-23,71,0,33,3
2872,1933-11-27,77,0,67,6
2873,1975-04-24,16,0,25,2
2874,1972-10-10,34,1,28,2
2875,1936-09-17,46,1,64,6
2876,1977-02-07,1,1,23,2
2877,1932-05-29,59,1,68,6
2878,1947-05-17,68,1,53,5
2879,1977-02-10,40,1,23,2
2880,1953-01-30,60,1,47,4
2881,1967-04-21,12,0,33,3
2882,1932-01-14,70,1,68,6
2883,1953-03-26,30,1,47,4
2884,1958-11-10,40,0,42,4
2885,1965-11-04,1,0,35,3
2886,1958-11-03,1,1,42,4
2887,1961-03-01,2,0,39,3
2888,1978-10-09,1,0,22,2
2889,1944-01-05,25,1,56,5
2890,1951-11-11,62,1,49,4
2891,1957-08-23,62,0,43,4
2892,1941-04-21,3,0,59,5
2893,1927-12-02,2,0,73,6
2894,1948-08-25,70,0,52,5
2895,1977-06-17,70,0,23,2
2896,1975-06-16,1,0,25,2
2897,1925-08-18,40,1,75,6
2898,1920-11-17,40,0,80,6
2899,1918-06-18,16,1,82,6
2900,1923-04-22,18,1,77,6
2901,1939-02-09,25,0,61,6
2902,1959-08-03,8,0,41,4
2903,1959-12-26,8,1,41,4
2904,1946-06-18,64,0,54,5
2905,1951-08-07,64,1,49,4
2906,1935-01-16,5,1,65,6
2907,1932-10-22,5,0,68,6
2908,1971-03-28,1,1,29,2
2909,1936-11-09,26,1,64,6
2910,1936-10-28,76,1,64,6
2911,1932-10-25,45,1,68,6
2912,1925-08-28,45,0,75,6
2913,1963-01-27,44,1,37,3
2915,1954-03-22,33,0,46,4
2916,1972-10-30,1,1,28,2
2917,1940-02-18,16,1,60,6
2918,1967-06-21,5,1,33,3
2919,1970-10-08,5,0,30,3
2920,1962-07-23,44,0,38,3
2921,1977-01-20,64,0,23,2
2922,1940-10-07,43,1,60,6
2923,1977-04-21,35,0,23,2
2924,1941-03-06,18,0,59,5
2925,1947-10-08,18,1,53,5
2926,1934-03-11,27,1,66,6
2927,1930-01-28,27,0,70,6
2928,1932-04-02,38,1,68,6
2929,1958-04-10,1,1,42,4
2930,1941-04-22,41,1,59,5
2932,1940-08-11,1,0,60,6
2933,1943-01-12,72,1,57,5
2934,1948-05-27,72,0,52,5
2935,1944-06-02,61,0,56,5
2936,1945-04-11,3,0,55,5
2937,1949-08-01,74,1,51,5
2938,1921-07-01,8,0,79,6
2939,1918-03-13,8,1,82,6
2940,1965-11-16,1,1,35,3
2941,1951-04-12,38,1,49,4
2942,1966-07-03,67,0,34,3
2943,1980-07-28,1,0,20,2
2944,1943-09-23,71,0,57,5
2945,1921-07-02,74,1,79,6
2946,1926-02-23,74,0,74,6
2947,1957-06-18,19,0,43,4
2948,1978-12-20,47,1,22,2
2949,1943-10-25,14,1,57,5
2950,1944-07-06,46,1,56,5
2951,1950-10-01,76,0,50,5
2952,1978-02-17,52,0,22,2
2953,1936-08-07,3,1,64,6
2954,1959-09-12,38,0,41,4
2955,1952-08-16,38,1,48,4
2956,1939-09-06,23,1,61,6
2957,1978-04-07,23,1,22,2
2958,1975-06-07,48,1,25,2
2959,1957-12-19,54,1,43,4
2960,1929-01-19,1,1,71,6
2961,1934-01-28,1,0,66,6
2962,1938-12-10,1,1,62,6
2963,1939-04-29,1,0,61,6
2964,1978-12-27,8,1,22,2
2965,1918-03-07,30,0,82,6
2966,1955-03-20,65,1,45,4
2967,1961-02-15,53,0,39,3
2968,1962-09-24,40,1,38,3
2969,1923-05-22,55,1,77,6
2970,1922-05-06,55,0,78,6
2971,1978-01-03,1,0,22,2
2972,1976-02-14,1,1,24,2
2974,1951-08-12,56,0,49,4
2975,1943-04-18,33,0,57,5
2976,1922-09-03,57,0,78,6
2977,1963-03-06,39,1,37,3
2978,1948-04-05,33,0,52,5
2979,1962-01-22,4,0,38,3
2980,1974-07-14,11,1,26,2
2981,1949-03-05,16,0,51,5
2982,1973-04-23,6,0,27,2
2983,1967-08-23,6,1,33,3
2984,1963-06-24,60,0,37,3
2985,1960-05-13,60,1,40,4
2986,1952-06-15,14,1,48,4
2987,1946-07-01,14,0,54,5
2988,1961-06-21,33,1,39,3
2989,1949-03-01,17,0,51,5
2990,1938-05-02,32,0,62,6
2991,1941-08-31,32,1,59,5
2992,1966-06-07,11,1,34,3
2994,1963-08-22,18,1,37,3
2995,1941-07-15,35,0,59,5
2996,1965-03-01,1,1,35,3
2997,1941-04-09,1,0,59,5
2998,1961-05-02,1,1,39,3
2999,1979-04-24,74,0,21,2
3000,1928-05-02,41,0,72,6
3001,1958-11-07,1,1,42,4
3002,1955-06-13,42,0,45,4
3003,1973-06-12,69,0,27,2
3004,1971-08-13,69,1,29,2
3005,1931-07-29,43,1,69,6
3006,1973-09-08,22,0,27,2
3007,1964-05-11,76,1,36,3
3008,1920-01-19,73,1,80,6
3009,1957-09-03,62,0,43,4
3010,1960-02-12,62,1,40,4
3011,1955-10-19,74,1,45,4
3012,1955-12-10,70,0,45,4
3013,1950-04-18,51,0,50,5
3014,1953-12-05,51,1,47,4
3015,1952-03-29,73,1,48,4
3016,1977-09-23,40,1,23,2
3017,1941-06-14,2,1,59,5
3018,1978-02-28,61,1,22,2
3019,1969-10-23,30,1,31,3
3020,1942-09-27,32,0,58,5
3021,1961-09-24,1,1,39,3
3022,1954-10-22,1,0,46,4
3023,1959-05-04,16,1,41,4
3024,1929-04-08,60,1,71,6
3025,1933-01-27,60,0,67,6
3026,1947-04-25,22,1,53,5
3027,1959-08-25,62,1,41,4
3028,1932-05-23,34,0,68,6
3029,1970-06-08,43,1,30,3
3030,1976-06-10,68,0,24,2
3031,1965-10-05,40,0,35,3
3032,1959-05-10,40,1,41,4
3035,1964-12-02,27,1,36,3
3036,1941-05-01,16,0,59,5
3037,1942-02-04,64,1,58,5
3038,1946-04-05,6,0,54,5
3039,1969-07-01,55,0,31,3
3041,1927-05-24,4,0,73,6
3042,1968-03-14,18,0,32,3
3043,1951-12-15,63,0,49,4
3044,1945-11-07,36,1,55,5
3045,1950-04-18,10,0,50,5
3046,1925-02-22,1,0,75,6
3047,1975-11-01,45,1,25,2
3048,1923-02-06,16,0,77,6
3049,1967-05-06,6,1,33,3
3050,1967-08-31,6,0,33,3
3051,1928-04-11,65,1,72,6
3054,1958-05-28,74,1,42,4
3055,1931-03-23,51,1,69,6
3056,1959-02-16,38,0,41,4
3057,1962-04-05,38,1,38,3
3058,1943-10-29,49,0,57,5
3059,1977-12-29,61,1,23,2
3060,1960-06-18,61,1,40,4
3061,1965-11-05,61,0,35,3
3062,1930-09-22,41,0,70,6
3063,1971-03-01,27,1,29,2
3064,1930-06-05,42,1,70,6
3065,1921-09-21,24,0,79,6
3066,1982-04-09,54,0,18,1
3067,1952-07-21,57,0,48,4
3068,1954-04-20,57,1,46,4
3069,1943-11-23,21,1,57,5
3070,1921-01-12,46,1,79,6
3071,1967-03-23,38,0,33,3
3072,1936-05-14,1,1,64,6
3073,1937-11-23,1,0,63,6
3074,1958-12-07,1,1,42,4
3075,1941-06-05,74,1,59,5
3076,1962-12-17,57,0,38,3
3077,1934-03-24,50,0,66,6
3078,1932-03-02,50,1,68,6
3079,1943-06-19,67,1,57,5
3080,1951-08-27,5,0,49,4
3081,1945-04-02,5,1,55,5
3082,1979-11-17,52,0,21,2
3083,1971-05-07,41,1,29,2
3084,1951-09-24,23,0,49,4
3085,1946-07-29,62,0,54,5
3086,1948-10-14,62,1,52,5
3087,1959-10-21,46,0,41,4
3088,1950-07-11,40,1,50,5
3089,1974-08-26,46,1,26,2
3090,1968-12-17,32,1,32,3
3091,1966-04-03,15,0,34,3
3092,1967-12-06,59,0,33,3
3093,1966-03-21,35,1,34,3
3094,1950-09-18,48,1,50,5
3095,1953-07-29,36,1,47,4
3096,1982-03-27,74,1,18,1
3097,1948-09-22,48,1,52,5
3098,1938-07-23,17,1,62,6
3099,1965-12-13,17,1,35,3
3100,1931-04-30,2,1,69,6
3101,1942-01-13,1,1,58,5
3102,1979-03-16,61,0,21,2
3103,1973-04-07,64,0,27,2
3104,1982-02-04,4,0,18,1
3105,1947-09-17,68,1,53,5
3106,1928-04-03,72,0,72,6
3107,1960-12-16,30,1,40,4
3108,1962-03-26,30,0,38,3
3109,1932-05-21,7,0,68,6
3110,1931-03-27,54,1,69,6
3111,1924-03-07,54,0,76,6
3112,1939-10-12,24,1,61,6
3113,1971-12-12,60,0,29,2
3114,1971-03-24,60,1,29,2
3115,1961-12-30,72,1,39,3
3116,1951-10-09,28,1,49,4
3117,1941-07-22,62,0,59,5
3118,1940-08-09,62,1,60,6
3119,1936-02-26,50,0,64,6
3120,1964-07-02,75,1,36,3
3121,1956-11-18,57,0,44,4
3122,1959-05-02,57,1,41,4
3123,1979-08-25,1,1,21,2
3124,1958-02-02,5,0,42,4
3125,1922-11-30,10,0,78,6
3126,1938-02-13,47,1,62,6
3127,1920-07-18,1,0,80,6
3128,1944-03-09,69,0,56,5
3129,1946-09-01,5,0,54,5
3130,1955-07-01,19,0,45,4
3131,1935-07-14,1,0,65,6
3132,1975-04-24,1,0,25,2
3133,1973-05-20,31,0,27,2
3134,1938-06-04,1,1,62,6
3135,1969-02-06,48,1,31,3
3136,1964-01-18,1,1,36,3
3137,1947-03-26,70,1,53,5
3138,1943-09-12,70,0,57,5
3139,1956-10-23,46,0,44,4
3140,1959-05-13,46,1,41,4
3141,1925-12-09,9,0,75,6
3142,1919-04-18,68,1,81,6
3143,1944-03-02,21,0,56,5
3144,1919-09-04,1,1,81,6
3145,1921-12-04,1,0,79,6
3146,1948-08-15,1,1,52,5
3147,1964-05-26,19,0,36,3
3148,1942-05-04,3,1,58,5
3149,1935-02-09,3,0,65,6
3150,1932-08-24,54,0,68,6
3151,1951-08-27,1,0,49,4
3152,1936-11-04,1,1,64,6
3153,1924-07-17,26,1,76,6
3154,1926-03-21,26,0,74,6
3155,1973-05-08,44,0,27,2
3156,1954-12-02,68,0,46,4
3157,1942-03-26,1,0,58,5
3158,1940-12-25,1,0,60,6
3159,1930-11-27,24,1,70,6
3160,1951-07-29,20,1,49,4
3161,1980-12-18,66,1,20,2
3162,1960-06-17,55,1,40,4
3163,1964-06-26,1,0,36,3
3164,1962-10-10,1,1,38,3
3165,1976-10-01,3,0,24,2
3166,1955-07-14,31,1,45,4
3167,1943-10-08,48,0,57,5
3170,1921-03-21,76,1,79,6
3171,1924-05-26,76,0,76,6
3172,1952-01-23,64,1,48,4
3173,1946-05-18,66,0,54,5
3174,1952-12-16,66,1,48,4
3175,1950-08-19,64,0,50,5
3176,1937-08-07,1,1,63,6
3177,1938-09-12,24,1,62,6
3178,1969-09-01,25,0,31,3
3179,1948-04-12,45,0,52,5
3180,1944-10-30,45,1,56,5
3181,1943-03-15,27,1,57,5
3182,1925-05-22,18,0,75,6
3183,1980-03-24,70,1,20,2
3184,1960-01-01,5,0,40,4
3185,1972-12-26,17,0,28,2
3186,1955-02-14,1,0,45,4
3187,1952-10-02,7,1,48,4
3188,1976-06-19,68,0,24,2
3190,1920-12-01,1,0,80,6
3191,1975-12-05,56,0,25,2
3192,1939-08-14,6,1,61,6
3193,1950-03-22,28,0,50,5
3194,1975-09-17,51,0,25,2
3195,1971-07-13,2,0,29,2
3196,1978-09-14,72,0,22,2
3197,1958-08-10,1,1,42,4
3198,1953-04-05,1,0,47,4
3199,1958-01-18,1,0,42,4
3200,1954-12-15,1,1,46,4
3201,1953-09-06,66,0,47,4
3202,1922-08-19,56,1,78,6
3203,1959-05-23,1,0,41,4
3204,1956-04-26,1,1,44,4
3205,1921-07-25,1,0,79,6
3206,1921-06-21,1,1,79,6
3207,1926-01-03,55,0,74,6
3208,1947-03-06,27,1,53,5
3209,1939-02-03,27,0,61,6
3210,1963-09-30,14,1,37,3
3211,1967-09-07,17,0,33,3
3213,1941-11-04,1,1,59,5
3214,1922-06-12,71,1,78,6
3215,1936-06-06,64,0,64,6
3216,1959-12-28,58,1,41,4
3217,1977-06-02,61,1,23,2
3218,1966-01-16,49,1,34,3
3219,1959-11-18,49,0,41,4
3220,1957-03-17,23,1,43,4
3221,1953-08-16,23,0,47,4
3222,1977-06-06,21,1,23,2
3225,1957-04-17,13,1,43,4
3226,1951-12-22,1,1,49,4
3227,1950-11-28,59,0,50,5
3228,1957-03-22,34,1,43,4
3229,1979-05-18,50,1,21,2
3230,1982-07-06,1,0,18,1
3231,1961-07-03,21,1,39,3
3232,1976-12-05,5,1,24,2
3233,1980-12-30,1,1,20,2
3234,1919-09-04,67,0,81,6
3235,1950-07-12,46,0,50,5
3236,1960-05-15,28,0,40,4
3239,1981-12-16,7,0,19,1
3240,1938-01-10,67,0,62,6
3241,1934-10-14,26,1,66,6
3242,1937-04-04,26,0,63,6
3243,1920-10-30,71,0,80,6
3244,1933-10-29,72,1,67,6
3245,1953-01-02,70,1,47,4
3246,1931-05-20,66,1,69,6
3247,1958-05-21,69,0,42,4
3248,1929-09-02,28,0,71,6
3249,1959-02-20,17,1,41,4
3250,1962-02-20,17,0,38,3
3251,1963-01-28,52,0,37,3
3252,1961-04-26,52,1,39,3
3253,1946-08-02,70,1,54,5
3254,1930-03-13,1,1,70,6
3255,1970-02-04,8,0,30,3
3256,1976-08-18,49,1,24,2
3257,1978-06-11,73,0,22,2
3258,1960-08-30,74,0,40,4
3259,1950-11-15,71,1,50,5
3260,1942-10-08,74,0,58,5
3261,1950-05-10,74,1,50,5
3262,1941-09-14,61,0,59,5
3264,1950-11-20,63,0,50,5
3265,1963-07-11,47,0,37,3
3266,1960-11-08,47,1,40,4
3267,1951-09-26,61,1,49,4
3268,1956-05-01,1,0,44,4
3269,1974-12-05,2,1,26,2
3270,1940-02-22,12,1,60,6
3271,1942-02-03,58,0,58,5
3272,1920-08-18,9,0,80,6
3273,1918-02-02,9,1,82,6
3274,1929-02-22,26,1,71,6
3275,1924-10-19,26,0,76,6
3276,1980-04-21,52,1,20,2
3277,1966-04-26,42,1,34,3
3278,1962-05-20,42,0,38,3
3279,1954-09-04,66,0,46,4
3280,1958-07-01,66,1,42,4
3281,1951-01-27,74,1,49,4
3282,1981-10-02,29,1,19,1
3283,1933-12-23,10,1,67,6
3284,1936-08-02,2,1,64,6
3285,1943-10-17,2,0,57,5
3286,1972-04-15,74,0,28,2
3287,1978-05-01,74,1,22,2
3288,1926-02-28,69,1,74,6
3289,1977-07-09,75,0,23,2
3290,1969-08-12,11,0,31,3
3291,1947-02-23,52,1,53,5
3292,1940-02-21,18,1,60,6
3293,1953-02-20,1,0,47,4
3294,1957-04-08,52,1,43,4
3295,1966-04-13,40,0,34,3
3296,1969-07-11,23,1,31,3
3297,1968-05-17,1,1,32,3
3298,1942-09-05,5,0,58,5
3299,1961-10-17,76,0,39,3
3300,1950-07-29,53,1,50,5
3302,1964-03-17,52,0,36,3
3303,1965-02-09,52,1,35,3
3304,1939-10-01,69,1,61,6
3305,1971-11-11,41,0,29,2
3306,1948-05-26,27,1,52,5
3307,1979-08-01,14,0,21,2
3308,1948-03-16,15,1,52,5
3309,1942-05-29,15,0,58,5
3310,1954-03-13,23,1,46,4
3311,1954-09-25,51,1,46,4
3312,1971-12-05,70,0,29,2
3313,1946-03-10,60,0,54,5
3314,1932-01-18,24,0,68,6
3315,1934-07-21,24,1,66,6
3316,1948-01-15,1,0,52,5
3317,1950-05-24,1,1,50,5
3319,1979-05-24,1,0,21,2
3320,1972-03-14,1,1,28,2
3321,1969-06-30,13,0,31,3
3322,1948-03-29,31,1,52,5
3323,1981-03-22,74,0,19,1
3324,1971-05-13,26,0,29,2
3325,1963-10-28,26,1,37,3
3326,1953-01-26,57,0,47,4
3327,1937-08-04,20,0,63,6
3328,1966-11-11,24,1,34,3
3329,1961-04-20,54,1,39,3
3330,1955-05-15,54,0,45,4
