account_id,district_id,frequency,date
988,10,POPLATEK MESICNE,1994/10/22 0:00
3058,44,POPLATEK MESICNE,1994/10/23 0:00
1958,40,POPLATEK MESICNE,1994/10/24 0:00
1441,50,POPLATEK MESICNE,1994/10/25 0:00
1109,66,POPLATEK MESICNE,1994/10/27 0:00
2536,41,POPLATEK MESICNE,1994/10/28 0:00
1295,15,POPLATEK MESICNE,1994/10/28 0:00
3419,1,POPLATEK MESICNE,1994/10/29 0:00
1993,68,POPLATEK MESICNE,1994/10/30 0:00
1076,1,POPLATEK MESICNE,1994/10/30 0:00
960,4,POPLATEK PO OBRATU,1994/11/2 0:00
201,63,POPLATEK MESICNE,1994/11/2 0:00
1168,29,POPLATEK MESICNE,1994/11/3 0:00
2365,42,POPLATEK MESICNE,1994/11/4 0:00
973,54,POPLATEK MESICNE,1994/11/5 0:00
3663,67,POPLATEK MESICNE,1994/11/6 0:00
3576,58,POPLATEK MESICNE,1994/11/7 0:00
4082,49,POPLATEK MESICNE,1994/11/8 0:00
2541,57,POPLATEK MESICNE,1994/11/8 0:00
4476,24,POPLATEK MESICNE,1994/11/10 0:00
2572,64,POPLATEK PO OBRATU,1994/11/13 0:00
2377,77,POPLATEK MESICNE,1994/11/13 0:00
1554,47,POPLATEK MESICNE,1994/11/15 0:00
5632,5,POPLATEK TYDNE,1994/11/15 0:00
940,37,POPLATEK MESICNE,1994/11/15 0:00
1583,69,POPLATEK PO OBRATU,1994/11/17 0:00
2218,19,POPLATEK MESICNE,1994/11/21 0:00
1708,22,POPLATEK MESICNE,1994/11/21 0:00
449,19,POPLATEK MESICNE,1994/11/22 0:00
2044,6,POPLATEK MESICNE,1994/11/23 0:00
11186,12,POPLATEK MESICNE,1994/11/24 0:00
29,7,POPLATEK MESICNE,1994/11/24 0:00
3752,1,POPLATEK MESICNE,1994/11/25 0:00
2028,7,POPLATEK TYDNE,1994/11/26 0:00
1294,71,POPLATEK MESICNE,1994/11/27 0:00
106,63,POPLATEK MESICNE,1994/11/27 0:00
2707,61,POPLATEK MESICNE,1994/11/27 0:00
2027,19,POPLATEK MESICNE,1994/11/28 0:00
3369,8,POPLATEK MESICNE,1994/12/1 0:00
9731,54,POPLATEK PO OBRATU,1994/12/1 0:00
1578,48,POPLATEK MESICNE,1994/12/1 0:00
8411,20,POPLATEK MESICNE,1994/12/2 0:00
1919,18,POPLATEK MESICNE,1994/12/4 0:00
1307,56,POPLATEK MESICNE,1994/12/5 0:00
2121,64,POPLATEK MESICNE,1994/12/5 0:00
1436,3,POPLATEK MESICNE,1994/12/7 0:00
3489,9,POPLATEK MESICNE,1994/12/8 0:00
3348,4,POPLATEK MESICNE,1994/12/8 0:00
2809,73,POPLATEK MESICNE,1994/12/8 0:00
3364,21,POPLATEK TYDNE,1994/12/8 0:00
2546,1,POPLATEK MESICNE,1994/12/8 0:00
2343,68,POPLATEK MESICNE,1994/12/9 0:00
594,54,POPLATEK MESICNE,1994/12/9 0:00
4434,41,POPLATEK MESICNE,1994/12/9 0:00
359,11,POPLATEK MESICNE,1994/12/11 0:00
3279,46,POPLATEK TYDNE,1994/12/17 0:00
1011,45,POPLATEK MESICNE,1994/12/17 0:00
8856,15,POPLATEK MESICNE,1994/12/18 0:00
2808,1,POPLATEK MESICNE,1994/12/18 0:00
5357,70,POPLATEK MESICNE,1994/12/18 0:00
775,1,POPLATEK MESICNE,1994/12/18 0:00
2524,1,POPLATEK MESICNE,1994/12/19 0:00
3903,58,POPLATEK MESICNE,1994/12/19 0:00
802,15,POPLATEK MESICNE,1994/12/20 0:00
3567,5,POPLATEK MESICNE,1994/12/20 0:00
68,37,POPLATEK PO OBRATU,1994/12/20 0:00
1417,75,POPLATEK MESICNE,1994/12/20 0:00
3643,1,POPLATEK MESICNE,1994/12/22 0:00
10728,71,POPLATEK MESICNE,1994/12/23 0:00
2384,40,POPLATEK MESICNE,1994/12/23 0:00
1835,74,POPLATEK MESICNE,1994/12/24 0:00
3621,32,POPLATEK MESICNE,1994/12/25 0:00
1394,32,POPLATEK MESICNE,1994/12/27 0:00
3006,64,POPLATEK MESICNE,1995/1/1 0:00
2322,33,POPLATEK MESICNE,1995/1/2 0:00
1331,59,POPLATEK MESICNE,1995/1/3 0:00
2355,1,POPLATEK MESICNE,1995/1/3 0:00
3482,70,POPLATEK MESICNE,1995/1/3 0:00
4503,50,POPLATEK MESICNE,1995/1/3 0:00
2077,29,POPLATEK MESICNE,1995/1/4 0:00
685,37,POPLATEK TYDNE,1995/1/4 0:00
2163,17,POPLATEK MESICNE,1995/1/5 0:00
2239,25,POPLATEK MESICNE,1995/1/5 0:00
1706,1,POPLATEK MESICNE,1995/1/5 0:00
7795,64,POPLATEK MESICNE,1995/1/5 0:00
3128,1,POPLATEK MESICNE,1995/1/6 0:00
2978,74,POPLATEK MESICNE,1995/1/6 0:00
3141,1,POPLATEK TYDNE,1995/1/6 0:00
3250,1,POPLATEK MESICNE,1995/1/6 0:00
1955,49,POPLATEK MESICNE,1995/1/7 0:00
5650,10,POPLATEK PO OBRATU,1995/1/8 0:00
3641,7,POPLATEK MESICNE,1995/1/9 0:00
2923,43,POPLATEK MESICNE,1995/1/10 0:00
8092,54,POPLATEK MESICNE,1995/1/11 0:00
2421,18,POPLATEK MESICNE,1995/1/11 0:00
1437,50,POPLATEK MESICNE,1995/1/13 0:00
756,65,POPLATEK MESICNE,1995/1/13 0:00
3244,56,POPLATEK MESICNE,1995/1/14 0:00
10630,41,POPLATEK MESICNE,1995/1/15 0:00
3981,23,POPLATEK MESICNE,1995/1/15 0:00
3812,72,POPLATEK MESICNE,1995/1/16 0:00
4368,1,POPLATEK MESICNE,1995/1/16 0:00
2729,40,POPLATEK MESICNE,1995/1/16 0:00
2446,3,POPLATEK MESICNE,1995/1/16 0:00
839,16,POPLATEK MESICNE,1995/1/17 0:00
1625,1,POPLATEK MESICNE,1995/1/17 0:00
2563,48,POPLATEK MESICNE,1995/1/17 0:00
1414,58,POPLATEK MESICNE,1995/1/17 0:00
7562,72,POPLATEK TYDNE,1995/1/17 0:00
2185,67,POPLATEK MESICNE,1995/1/18 0:00
1446,57,POPLATEK MESICNE,1995/1/18 0:00
915,72,POPLATEK MESICNE,1995/1/18 0:00
3777,70,POPLATEK MESICNE,1995/1/19 0:00
2414,1,POPLATEK MESICNE,1995/1/19 0:00
9814,64,POPLATEK TYDNE,1995/1/19 0:00
2681,28,POPLATEK MESICNE,1995/1/19 0:00
484,1,POPLATEK MESICNE,1995/1/20 0:00
217,77,POPLATEK MESICNE,1995/1/20 0:00
9030,72,POPLATEK MESICNE,1995/1/21 0:00
2352,70,POPLATEK MESICNE,1995/1/21 0:00
1526,52,POPLATEK MESICNE,1995/1/22 0:00
3841,8,POPLATEK MESICNE,1995/1/22 0:00
270,27,POPLATEK MESICNE,1995/1/23 0:00
1914,27,POPLATEK MESICNE,1995/1/24 0:00
2054,1,POPLATEK MESICNE,1995/1/24 0:00
2111,42,POPLATEK TYDNE,1995/1/25 0:00
1769,39,POPLATEK MESICNE,1995/1/25 0:00
2663,64,POPLATEK MESICNE,1995/1/25 0:00
4103,38,POPLATEK MESICNE,1995/1/25 0:00
5735,52,POPLATEK MESICNE,1995/1/25 0:00
3362,73,POPLATEK MESICNE,1995/1/25 0:00
2755,20,POPLATEK MESICNE,1995/1/26 0:00
3235,8,POPLATEK MESICNE,1995/1/26 0:00
795,25,POPLATEK MESICNE,1995/1/27 0:00
1548,47,POPLATEK MESICNE,1995/1/27 0:00
650,3,POPLATEK MESICNE,1995/1/28 0:00
11042,72,POPLATEK MESICNE,1995/1/29 0:00
3421,31,POPLATEK MESICNE,1995/2/1 0:00
1112,48,POPLATEK MESICNE,1995/2/3 0:00
3583,40,POPLATEK MESICNE,1995/2/3 0:00
4001,54,POPLATEK MESICNE,1995/2/4 0:00
393,46,POPLATEK MESICNE,1995/2/4 0:00
2718,29,POPLATEK MESICNE,1995/2/5 0:00
1496,57,POPLATEK MESICNE,1995/2/5 0:00
2968,15,POPLATEK MESICNE,1995/2/5 0:00
1889,59,POPLATEK MESICNE,1995/2/6 0:00
789,39,POPLATEK MESICNE,1995/2/6 0:00
7614,62,POPLATEK MESICNE,1995/2/8 0:00
8159,26,POPLATEK MESICNE,1995/2/8 0:00
2151,38,POPLATEK MESICNE,1995/2/8 0:00
3865,50,POPLATEK MESICNE,1995/2/9 0:00
4109,54,POPLATEK MESICNE,1995/2/9 0:00
515,57,POPLATEK MESICNE,1995/2/9 0:00
3817,70,POPLATEK MESICNE,1995/2/10 0:00
2268,1,POPLATEK MESICNE,1995/2/11 0:00
388,59,POPLATEK MESICNE,1995/2/11 0:00
3623,59,POPLATEK MESICNE,1995/2/12 0:00
1967,26,POPLATEK TYDNE,1995/2/13 0:00
4727,2,POPLATEK MESICNE,1995/2/13 0:00
3466,64,POPLATEK MESICNE,1995/2/16 0:00
3297,53,POPLATEK MESICNE,1995/2/17 0:00
607,16,POPLATEK MESICNE,1995/2/17 0:00
1858,72,POPLATEK MESICNE,1995/2/18 0:00
3978,59,POPLATEK MESICNE,1995/2/18 0:00
70,8,POPLATEK MESICNE,1995/2/18 0:00
781,33,POPLATEK MESICNE,1995/2/19 0:00
10884,65,POPLATEK MESICNE,1995/2/20 0:00
2688,72,POPLATEK MESICNE,1995/2/20 0:00
1772,31,POPLATEK TYDNE,1995/2/20 0:00
2490,22,POPLATEK MESICNE,1995/2/21 0:00
2047,20,POPLATEK MESICNE,1995/2/21 0:00
3839,1,POPLATEK MESICNE,1995/2/21 0:00
1633,51,POPLATEK MESICNE,1995/2/22 0:00
763,1,POPLATEK MESICNE,1995/2/23 0:00
4161,1,POPLATEK MESICNE,1995/2/23 0:00
2431,74,POPLATEK MESICNE,1995/2/23 0:00
3753,28,POPLATEK MESICNE,1995/2/24 0:00
1778,15,POPLATEK MESICNE,1995/2/25 0:00
2911,33,POPLATEK MESICNE,1995/2/25 0:00
3710,1,POPLATEK MESICNE,1995/2/25 0:00
1702,56,POPLATEK MESICNE,1995/2/27 0:00
3737,34,POPLATEK MESICNE,1995/3/1 0:00
190,74,POPLATEK MESICNE,1995/3/2 0:00
2865,1,POPLATEK MESICNE,1995/3/3 0:00
3014,75,POPLATEK TYDNE,1995/3/3 0:00
2680,46,POPLATEK MESICNE,1995/3/3 0:00
1129,35,POPLATEK MESICNE,1995/3/3 0:00
3233,31,POPLATEK MESICNE,1995/3/3 0:00
1287,35,POPLATEK MESICNE,1995/3/4 0:00
9897,1,POPLATEK MESICNE,1995/3/4 0:00
30,36,POPLATEK MESICNE,1995/3/4 0:00
2367,28,POPLATEK MESICNE,1995/3/4 0:00
3826,34,POPLATEK MESICNE,1995/3/5 0:00
376,25,POPLATEK MESICNE,1995/3/5 0:00
1108,26,POPLATEK MESICNE,1995/3/9 0:00
108,53,POPLATEK MESICNE,1995/3/10 0:00
1802,75,POPLATEK MESICNE,1995/3/10 0:00
3230,1,POPLATEK MESICNE,1995/3/11 0:00
3989,19,POPLATEK MESICNE,1995/3/11 0:00
2723,75,POPLATEK MESICNE,1995/3/12 0:00
7859,52,POPLATEK MESICNE,1995/3/14 0:00
7606,21,POPLATEK MESICNE,1995/3/15 0:00
158,37,POPLATEK MESICNE,1995/3/15 0:00
6397,48,POPLATEK MESICNE,1995/3/15 0:00
150,73,POPLATEK MESICNE,1995/3/16 0:00
3402,76,POPLATEK TYDNE,1995/3/16 0:00
2810,66,POPLATEK MESICNE,1995/3/16 0:00
586,54,POPLATEK MESICNE,1995/3/16 0:00
1261,52,POPLATEK MESICNE,1995/3/18 0:00
2856,25,POPLATEK MESICNE,1995/3/18 0:00
288,25,POPLATEK MESICNE,1995/3/18 0:00
3750,77,POPLATEK MESICNE,1995/3/18 0:00
1174,70,POPLATEK MESICNE,1995/3/21 0:00
1306,1,POPLATEK MESICNE,1995/3/22 0:00
5541,43,POPLATEK MESICNE,1995/3/24 0:00
1,18,POPLATEK MESICNE,1995/3/24 0:00
981,66,POPLATEK MESICNE,1995/3/25 0:00
767,25,POPLATEK MESICNE,1995/3/26 0:00
608,32,POPLATEK MESICNE,1995/3/27 0:00
1757,75,POPLATEK MESICNE,1995/3/27 0:00
6609,16,POPLATEK MESICNE,1995/3/27 0:00
870,70,POPLATEK MESICNE,1995/3/27 0:00
227,27,POPLATEK MESICNE,1995/3/28 0:00
568,18,POPLATEK MESICNE,1995/3/28 0:00
1254,74,POPLATEK MESICNE,1995/3/28 0:00
1540,1,POPLATEK MESICNE,1995/3/29 0:00
1692,56,POPLATEK MESICNE,1995/3/29 0:00
1249,67,POPLATEK MESICNE,1995/3/30 0:00
95,1,POPLATEK MESICNE,1995/3/30 0:00
1561,66,POPLATEK MESICNE,1995/4/1 0:00
2540,54,POPLATEK MESICNE,1995/4/1 0:00
248,1,POPLATEK MESICNE,1995/4/2 0:00
9493,64,POPLATEK MESICNE,1995/4/2 0:00
5126,58,POPLATEK MESICNE,1995/4/3 0:00
231,22,POPLATEK MESICNE,1995/4/3 0:00
2203,47,POPLATEK MESICNE,1995/4/4 0:00
6910,76,POPLATEK MESICNE,1995/4/4 0:00
1986,46,POPLATEK MESICNE,1995/4/4 0:00
2839,70,POPLATEK MESICNE,1995/4/4 0:00
1479,54,POPLATEK MESICNE,1995/4/4 0:00
3147,54,POPLATEK MESICNE,1995/4/5 0:00
6289,64,POPLATEK MESICNE,1995/4/5 0:00
1590,77,POPLATEK MESICNE,1995/4/7 0:00
7418,21,POPLATEK MESICNE,1995/4/7 0:00
19,21,POPLATEK MESICNE,1995/4/7 0:00
842,62,POPLATEK MESICNE,1995/4/7 0:00
1821,70,POPLATEK MESICNE,1995/4/7 0:00
206,61,POPLATEK MESICNE,1995/4/8 0:00
3109,18,POPLATEK MESICNE,1995/4/8 0:00
7815,19,POPLATEK TYDNE,1995/4/9 0:00
7136,12,POPLATEK TYDNE,1995/4/9 0:00
1228,62,POPLATEK MESICNE,1995/4/9 0:00
893,53,POPLATEK MESICNE,1995/4/12 0:00
3702,53,POPLATEK MESICNE,1995/4/13 0:00
4852,47,POPLATEK MESICNE,1995/4/13 0:00
2750,13,POPLATEK MESICNE,1995/4/13 0:00
1046,1,POPLATEK MESICNE,1995/4/14 0:00
3729,31,POPLATEK MESICNE,1995/4/14 0:00
1862,19,POPLATEK TYDNE,1995/4/15 0:00
1309,1,POPLATEK MESICNE,1995/4/15 0:00
1315,13,POPLATEK MESICNE,1995/4/17 0:00
3321,17,POPLATEK MESICNE,1995/4/18 0:00
3231,73,POPLATEK MESICNE,1995/4/18 0:00
5724,14,POPLATEK PO OBRATU,1995/4/19 0:00
3823,74,POPLATEK MESICNE,1995/4/19 0:00
2726,18,POPLATEK MESICNE,1995/4/20 0:00
1038,64,POPLATEK MESICNE,1995/4/20 0:00
7861,34,POPLATEK MESICNE,1995/4/22 0:00
819,20,POPLATEK MESICNE,1995/4/22 0:00
455,54,POPLATEK MESICNE,1995/4/23 0:00
3930,37,POPLATEK MESICNE,1995/4/25 0:00
4423,39,POPLATEK MESICNE,1995/4/26 0:00
267,38,POPLATEK MESICNE,1995/4/26 0:00
922,61,POPLATEK MESICNE,1995/4/27 0:00
3735,1,POPLATEK MESICNE,1995/4/27 0:00
3449,1,POPLATEK MESICNE,1995/4/27 0:00
2751,31,POPLATEK MESICNE,1995/4/28 0:00
404,41,POPLATEK MESICNE,1995/4/28 0:00
2547,74,POPLATEK MESICNE,1995/4/28 0:00
1248,22,POPLATEK MESICNE,1995/4/29 0:00
2331,8,POPLATEK MESICNE,1995/4/29 0:00
1010,61,POPLATEK MESICNE,1995/5/1 0:00
54,4,POPLATEK MESICNE,1995/5/2 0:00
2364,33,POPLATEK MESICNE,1995/5/3 0:00
1280,70,POPLATEK MESICNE,1995/5/3 0:00
2931,36,POPLATEK MESICNE,1995/5/4 0:00
10351,23,POPLATEK MESICNE,1995/5/4 0:00
3936,39,POPLATEK MESICNE,1995/5/4 0:00
5194,1,POPLATEK PO OBRATU,1995/5/5 0:00
3464,25,POPLATEK MESICNE,1995/5/5 0:00
533,40,POPLATEK MESICNE,1995/5/7 0:00
3940,35,POPLATEK TYDNE,1995/5/7 0:00
4538,70,POPLATEK MESICNE,1995/5/7 0:00
454,7,POPLATEK MESICNE,1995/5/7 0:00
1183,12,POPLATEK MESICNE,1995/5/8 0:00
2323,72,POPLATEK MESICNE,1995/5/8 0:00
463,51,POPLATEK MESICNE,1995/5/8 0:00
285,17,POPLATEK MESICNE,1995/5/8 0:00
4105,58,POPLATEK MESICNE,1995/5/8 0:00
2525,45,POPLATEK MESICNE,1995/5/8 0:00
6434,1,POPLATEK MESICNE,1995/5/8 0:00
2919,77,POPLATEK MESICNE,1995/5/10 0:00
1741,21,POPLATEK MESICNE,1995/5/10 0:00
746,75,POPLATEK MESICNE,1995/5/10 0:00
256,37,POPLATEK MESICNE,1995/5/14 0:00
3845,48,POPLATEK MESICNE,1995/5/14 0:00
4014,56,POPLATEK PO OBRATU,1995/5/15 0:00
2178,64,POPLATEK MESICNE,1995/5/15 0:00
2935,68,POPLATEK MESICNE,1995/5/15 0:00
544,32,POPLATEK MESICNE,1995/5/15 0:00
1720,35,POPLATEK MESICNE,1995/5/16 0:00
875,63,POPLATEK MESICNE,1995/5/17 0:00
733,49,POPLATEK TYDNE,1995/5/17 0:00
3251,59,POPLATEK MESICNE,1995/5/18 0:00
5358,4,POPLATEK MESICNE,1995/5/18 0:00
2521,63,POPLATEK MESICNE,1995/5/19 0:00
10963,16,POPLATEK MESICNE,1995/5/20 0:00
57,1,POPLATEK MESICNE,1995/5/21 0:00
4589,4,POPLATEK MESICNE,1995/5/22 0:00
490,45,POPLATEK MESICNE,1995/5/23 0:00
3386,2,POPLATEK MESICNE,1995/5/23 0:00
8998,61,POPLATEK MESICNE,1995/5/24 0:00
11349,1,POPLATEK TYDNE,1995/5/26 0:00
2969,29,POPLATEK MESICNE,1995/5/26 0:00
1530,70,POPLATEK MESICNE,1995/5/27 0:00
1642,64,POPLATEK MESICNE,1995/5/27 0:00
6358,3,POPLATEK MESICNE,1995/5/27 0:00
10001,24,POPLATEK MESICNE,1995/5/28 0:00
3186,10,POPLATEK MESICNE,1995/5/28 0:00
1059,8,POPLATEK MESICNE,1995/5/30 0:00
3624,32,POPLATEK TYDNE,1995/5/30 0:00
1974,42,POPLATEK MESICNE,1995/6/1 0:00
2559,32,POPLATEK MESICNE,1995/6/1 0:00
11069,37,POPLATEK MESICNE,1995/6/2 0:00
3874,51,POPLATEK MESICNE,1995/6/2 0:00
3520,72,POPLATEK MESICNE,1995/6/4 0:00
2018,42,POPLATEK MESICNE,1995/6/4 0:00
2877,37,POPLATEK MESICNE,1995/6/4 0:00
2642,68,POPLATEK MESICNE,1995/6/5 0:00
553,26,POPLATEK MESICNE,1995/6/6 0:00
1092,41,POPLATEK MESICNE,1995/6/6 0:00
471,47,POPLATEK MESICNE,1995/6/7 0:00
53,77,POPLATEK MESICNE,1995/6/7 0:00
1413,65,POPLATEK MESICNE,1995/6/7 0:00
5774,1,POPLATEK MESICNE,1995/6/8 0:00
3392,1,POPLATEK MESICNE,1995/6/8 0:00
1465,30,POPLATEK MESICNE,1995/6/8 0:00
1420,68,POPLATEK MESICNE,1995/6/8 0:00
1620,17,POPLATEK MESICNE,1995/6/8 0:00
4121,54,POPLATEK MESICNE,1995/6/8 0:00
754,1,POPLATEK MESICNE,1995/6/8 0:00
3045,1,POPLATEK MESICNE,1995/6/8 0:00
3453,13,POPLATEK MESICNE,1995/6/8 0:00
1696,43,POPLATEK MESICNE,1995/6/9 0:00
2139,8,POPLATEK MESICNE,1995/6/9 0:00
1793,56,POPLATEK MESICNE,1995/6/10 0:00
3725,33,POPLATEK MESICNE,1995/6/11 0:00
896,3,POPLATEK MESICNE,1995/6/11 0:00
3252,12,POPLATEK MESICNE,1995/6/12 0:00
808,69,POPLATEK MESICNE,1995/6/13 0:00
3601,54,POPLATEK MESICNE,1995/6/13 0:00
131,52,POPLATEK MESICNE,1995/6/13 0:00
3124,6,POPLATEK MESICNE,1995/6/13 0:00
7618,72,POPLATEK TYDNE,1995/6/13 0:00
807,76,POPLATEK TYDNE,1995/6/13 0:00
3847,33,POPLATEK MESICNE,1995/6/13 0:00
223,39,POPLATEK MESICNE,1995/6/13 0:00
2328,35,POPLATEK MESICNE,1995/6/14 0:00
1519,9,POPLATEK MESICNE,1995/6/14 0:00
10019,8,POPLATEK MESICNE,1995/6/15 0:00
458,7,POPLATEK MESICNE,1995/6/16 0:00
120,65,POPLATEK TYDNE,1995/6/16 0:00
1846,6,POPLATEK MESICNE,1995/6/17 0:00
2096,32,POPLATEK MESICNE,1995/6/17 0:00
2297,46,POPLATEK MESICNE,1995/6/18 0:00
7184,5,POPLATEK MESICNE,1995/6/19 0:00
2781,16,POPLATEK MESICNE,1995/6/20 0:00
1031,74,POPLATEK MESICNE,1995/6/20 0:00
3810,43,POPLATEK MESICNE,1995/6/22 0:00
1151,40,POPLATEK MESICNE,1995/6/23 0:00
1728,74,POPLATEK MESICNE,1995/6/23 0:00
9235,37,POPLATEK MESICNE,1995/6/24 0:00
3363,30,POPLATEK MESICNE,1995/6/24 0:00
3436,5,POPLATEK MESICNE,1995/6/24 0:00
2533,49,POPLATEK MESICNE,1995/6/27 0:00
99,1,POPLATEK MESICNE,1995/6/27 0:00
638,65,POPLATEK MESICNE,1995/6/28 0:00
2292,41,POPLATEK MESICNE,1995/6/29 0:00
1725,72,POPLATEK PO OBRATU,1995/7/3 0:00
3410,39,POPLATEK MESICNE,1995/7/3 0:00
1597,68,POPLATEK MESICNE,1995/7/4 0:00
2041,48,POPLATEK MESICNE,1995/7/5 0:00
5742,74,POPLATEK PO OBRATU,1995/7/5 0:00
4415,73,POPLATEK MESICNE,1995/7/5 0:00
4330,47,POPLATEK MESICNE,1995/7/5 0:00
3458,63,POPLATEK MESICNE,1995/7/7 0:00
3330,76,POPLATEK MESICNE,1995/7/8 0:00
6649,1,POPLATEK MESICNE,1995/7/8 0:00
3779,74,POPLATEK MESICNE,1995/7/8 0:00
1103,66,POPLATEK MESICNE,1995/7/9 0:00
731,5,POPLATEK MESICNE,1995/7/11 0:00
2307,60,POPLATEK MESICNE,1995/7/12 0:00
3474,23,POPLATEK MESICNE,1995/7/12 0:00
625,70,POPLATEK MESICNE,1995/7/12 0:00
1075,35,POPLATEK MESICNE,1995/7/13 0:00
2281,1,POPLATEK MESICNE,1995/7/13 0:00
3895,27,POPLATEK MESICNE,1995/7/14 0:00
5263,64,POPLATEK MESICNE,1995/7/14 0:00
5794,70,POPLATEK MESICNE,1995/7/14 0:00
1220,1,POPLATEK MESICNE,1995/7/15 0:00
1568,23,POPLATEK MESICNE,1995/7/15 0:00
1344,12,POPLATEK PO OBRATU,1995/7/16 0:00
8547,14,POPLATEK TYDNE,1995/7/17 0:00
1135,1,POPLATEK MESICNE,1995/7/17 0:00
4263,5,POPLATEK MESICNE,1995/7/17 0:00
3532,73,POPLATEK MESICNE,1995/7/18 0:00
1251,34,POPLATEK TYDNE,1995/7/18 0:00
1936,70,POPLATEK MESICNE,1995/7/18 0:00
2244,46,POPLATEK MESICNE,1995/7/19 0:00
2310,15,POPLATEK MESICNE,1995/7/19 0:00
1994,42,POPLATEK MESICNE,1995/7/19 0:00
720,54,POPLATEK MESICNE,1995/7/20 0:00
1472,2,POPLATEK MESICNE,1995/7/20 0:00
2144,55,POPLATEK PO OBRATU,1995/7/21 0:00
953,14,POPLATEK MESICNE,1995/7/22 0:00
4081,11,POPLATEK MESICNE,1995/7/22 0:00
10018,8,POPLATEK MESICNE,1995/7/23 0:00
2553,41,POPLATEK MESICNE,1995/7/24 0:00
2520,18,POPLATEK MESICNE,1995/7/25 0:00
1252,13,POPLATEK TYDNE,1995/7/26 0:00
3357,54,POPLATEK MESICNE,1995/7/26 0:00
6985,38,POPLATEK MESICNE,1995/7/27 0:00
2957,25,POPLATEK MESICNE,1995/7/28 0:00
4948,43,POPLATEK MESICNE,1995/7/29 0:00
1803,24,POPLATEK MESICNE,1995/7/29 0:00
2577,7,POPLATEK MESICNE,1995/7/30 0:00
1009,1,POPLATEK TYDNE,1995/8/1 0:00
2265,65,POPLATEK MESICNE,1995/8/3 0:00
675,58,POPLATEK MESICNE,1995/8/3 0:00
5033,54,POPLATEK MESICNE,1995/8/3 0:00
1971,41,POPLATEK MESICNE,1995/8/4 0:00
2830,20,POPLATEK MESICNE,1995/8/4 0:00
1927,42,POPLATEK MESICNE,1995/8/4 0:00
5118,72,POPLATEK MESICNE,1995/8/5 0:00
3203,23,POPLATEK MESICNE,1995/8/7 0:00
3270,30,POPLATEK MESICNE,1995/8/8 0:00
1520,48,POPLATEK MESICNE,1995/8/8 0:00
4681,70,POPLATEK MESICNE,1995/8/8 0:00
3902,1,POPLATEK MESICNE,1995/8/8 0:00
8327,1,POPLATEK TYDNE,1995/8/8 0:00
1203,72,POPLATEK MESICNE,1995/8/9 0:00
2608,19,POPLATEK MESICNE,1995/8/9 0:00
2206,45,POPLATEK MESICNE,1995/8/10 0:00
3216,3,POPLATEK MESICNE,1995/8/11 0:00
1122,13,POPLATEK MESICNE,1995/8/12 0:00
786,53,POPLATEK MESICNE,1995/8/12 0:00
3631,1,POPLATEK MESICNE,1995/8/13 0:00
2514,16,POPLATEK MESICNE,1995/8/13 0:00
75,1,POPLATEK MESICNE,1995/8/13 0:00
3679,64,POPLATEK MESICNE,1995/8/15 0:00
2562,35,POPLATEK MESICNE,1995/8/15 0:00
2280,68,POPLATEK MESICNE,1995/8/17 0:00
3896,45,POPLATEK MESICNE,1995/8/17 0:00
11138,70,POPLATEK TYDNE,1995/8/18 0:00
5213,1,POPLATEK MESICNE,1995/8/18 0:00
531,31,POPLATEK MESICNE,1995/8/18 0:00
6856,43,POPLATEK MESICNE,1995/8/19 0:00
5024,70,POPLATEK MESICNE,1995/8/20 0:00
560,36,POPLATEK MESICNE,1995/8/20 0:00
11382,74,POPLATEK MESICNE,1995/8/20 0:00
2855,27,POPLATEK MESICNE,1995/8/21 0:00
2858,56,POPLATEK MESICNE,1995/8/22 0:00
3763,55,POPLATEK MESICNE,1995/8/23 0:00
995,64,POPLATEK MESICNE,1995/8/23 0:00
3315,23,POPLATEK MESICNE,1995/8/24 0:00
3582,19,POPLATEK MESICNE,1995/8/26 0:00
420,75,POPLATEK MESICNE,1995/8/26 0:00
937,43,POPLATEK MESICNE,1995/8/26 0:00
4258,51,POPLATEK MESICNE,1995/8/26 0:00
5066,13,POPLATEK TYDNE,1995/8/27 0:00
2236,73,POPLATEK MESICNE,1995/8/27 0:00
3995,12,POPLATEK MESICNE,1995/8/27 0:00
894,46,POPLATEK MESICNE,1995/8/27 0:00
418,36,POPLATEK MESICNE,1995/8/27 0:00
3254,36,POPLATEK MESICNE,1995/8/27 0:00
32,5,POPLATEK MESICNE,1995/8/28 0:00
213,73,POPLATEK MESICNE,1995/8/29 0:00
2833,64,POPLATEK MESICNE,1995/8/30 0:00
3553,70,POPLATEK MESICNE,1995/8/30 0:00
9052,43,POPLATEK PO OBRATU,1995/8/30 0:00
3139,12,POPLATEK MESICNE,1995/8/30 0:00
1562,1,POPLATEK MESICNE,1995/8/30 0:00
1961,13,POPLATEK MESICNE,1995/8/30 0:00
353,24,POPLATEK MESICNE,1995/8/30 0:00
1640,13,POPLATEK MESICNE,1995/9/1 0:00
6872,15,POPLATEK MESICNE,1995/9/2 0:00
532,26,POPLATEK MESICNE,1995/9/2 0:00
674,49,POPLATEK MESICNE,1995/9/2 0:00
10365,22,POPLATEK MESICNE,1995/9/2 0:00
430,54,POPLATEK MESICNE,1995/9/2 0:00
429,63,POPLATEK MESICNE,1995/9/3 0:00
3269,37,POPLATEK MESICNE,1995/9/3 0:00
